prompt,gt,smiles
What is the predicted lipophilicity (Lipo) of Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(F)c(F)c4?,0.75,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(F)c(F)c4
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CN1CCN(CC1)c2nc3ccccc3cc2Cn4nc(c5ccc6nc(N)sc6c5)c7c(N)ncnc47,3.09,CN1CCN(CC1)c2nc3ccccc3cc2Cn4nc(c5ccc6nc(N)sc6c5)c7c(N)ncnc47
Estimate the lipophilicity property of CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5.,3.6,CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5
How lipophilic is CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5?,2.2,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
Predict the lipophilicity (Lipo) value for the molecule with SMILES: NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4c(F)ccc(F)c14,0.86,NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4c(F)ccc(F)c14
Provide the lipophilicity index for the compound Brc1cc(Br)cc(COC[C@@H](N2CCNCC2)c3ccccc3)c1.,2.8,Brc1cc(Br)cc(COC[C@@H](N2CCNCC2)c3ccccc3)c1
"Given the SMILES CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc3c(N)ncnc13, compute its lipophilicity.",2.39,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc3c(N)ncnc13
"For the molecule COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl, return its lipophilicity score.",3.69,COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl
"For the molecule CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4, return its lipophilicity score.",2.8,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4
"Given the SMILES CCC(CC)NC(=O)c1cn(nc1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3, compute its lipophilicity.",2.51,CCC(CC)NC(=O)c1cn(nc1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3
Provide the lipophilicity index for the compound COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C.,2.82,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C
What is the logD/lipophilicity of O[C@@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4?,0.46,O[C@@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4
Estimate the lipophilicity property of COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5.,2.2,COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5
"From the SMILES OC1(CNCCc2ccccc12)c3ccccc3, predict the Lipo property.",1.38,OC1(CNCCc2ccccc12)c3ccccc3
"For the molecule COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23, return its lipophilicity score.",-0.87,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23
"From the SMILES COc1ccc(N(C(C(=O)NC2CCCC2)c3ccccc3F)C(=O)C)c(OC)c1, predict the Lipo property.",2.81,COc1ccc(N(C(C(=O)NC2CCCC2)c3ccccc3F)C(=O)C)c(OC)c1
Provide the lipophilicity index for the compound Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc23)cc1.,3.7,Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc23)cc1
What is the predicted lipophilicity (Lipo) of COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1?,0.83,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1
"From the SMILES O=C(Nc1ccncc1)c2cccc3ccccc23, predict the Lipo property.",3.1,O=C(Nc1ccncc1)c2cccc3ccccc23
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CC(C)C[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.8,CC(C)C[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
Estimate the lipophilicity property of CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34.,1.17,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34
Provide the lipophilicity index for the compound Fc1cccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)c1F.,3.6,Fc1cccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)c1F
"For the molecule Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)c4ccccc4, return its lipophilicity score.",3.7,Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)c4ccccc4
How lipophilic is Cc1c[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1CCC(=O)O?,1.2,Cc1c[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1CCC(=O)O
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CCN(C1CCN(CCC(c2ccc(NC(=O)C)cc2)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.41,CCN(C1CCN(CCC(c2ccc(NC(=O)C)cc2)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,3.06,CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1
What is the logD/lipophilicity of O=C(CCc1ccccc1)c2ccccc2?,3.77,O=C(CCc1ccccc1)c2ccccc2
How lipophilic is OC(=O)COc1ccc(cc1c2ccccc2)c3nccs3?,-0.16,OC(=O)COc1ccc(cc1c2ccccc2)c3nccs3
"Given the SMILES C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccccc4, compute its lipophilicity.",2.35,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccccc4
Report the predicted Lipo value for CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1.,3.87,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1
"Given the SMILES O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4, compute its lipophilicity.",2.19,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4
"From the SMILES CCC1(C(=O)NC(=O)NC1=O)c2ccccc2, predict the Lipo property.",0.05,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2
"For the molecule CC1(C)N=C(N)N=C(N)N1c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2, return its lipophilicity score.",0.79,CC1(C)N=C(N)N=C(N)N1c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2
Predict the lipophilicity (Lipo) value for the molecule with SMILES: O=C(NC1CCCCC1)C2CCCN(C2)S(=O)(=O)c3cccs3,2.93,O=C(NC1CCCCC1)C2CCCN(C2)S(=O)(=O)c3cccs3
What is the predicted lipophilicity (Lipo) of CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3?,2.96,CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3
Provide the lipophilicity index for the compound NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1.,1.01,NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
"For the molecule CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C, return its lipophilicity score.",2.09,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
"For the molecule CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7, return its lipophilicity score.",0.64,CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7
How lipophilic is CCc1cc(ccn1)C(=S)N?,1.52,CCc1cc(ccn1)C(=S)N
Provide the lipophilicity index for the compound Cc1cc(C)nc(N)c1.,0.85,Cc1cc(C)nc(N)c1
Report the predicted Lipo value for CN1CCC[C@H]1c2ccccn2.,0.44,CN1CCC[C@H]1c2ccccn2
Report the predicted Lipo value for OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4.,1.85,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4
How lipophilic is Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3?,1.16,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3
"From the SMILES CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O, predict the Lipo property.",1.73,CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O
Provide the lipophilicity index for the compound Nc1scc2C(=NN(C(=O)c12)c3ccc(F)cc3)C(=O)NC4CC4.,2.8,Nc1scc2C(=NN(C(=O)c12)c3ccc(F)cc3)C(=O)NC4CC4
How lipophilic is C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4?,3.27,C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4
"From the SMILES CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4, predict the Lipo property.",1.92,CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4
Predict the lipophilicity (Lipo) value for the molecule with SMILES: COc1cccc2sc(NC(=O)c3ccccc3)nc12,3.96,COc1cccc2sc(NC(=O)c3ccccc3)nc12
How lipophilic is Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4cc(ccc34)S(=O)(=O)C)CC2)c1Cl?,2.83,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4cc(ccc34)S(=O)(=O)C)CC2)c1Cl
Predict the lipophilicity (Lipo) value for the molecule with SMILES: Clc1cccc(C(=O)N2CCN(CC2)c3ccccn3)c1Cl,2.98,Clc1cccc(C(=O)N2CCN(CC2)c3ccccn3)c1Cl
Report the predicted Lipo value for COc1ccccc1OCC(O)COC(=O)N.,0.36,COc1ccccc1OCC(O)COC(=O)N
What is the logD/lipophilicity of Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4cccnc4)nc3?,3.1,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4cccnc4)nc3
What is the predicted lipophilicity (Lipo) of Cc1cccc(NC(=O)c2ccc(c3ccccc3)c(c2)C#N)n1?,3.71,Cc1cccc(NC(=O)c2ccc(c3ccccc3)c(c2)C#N)n1
Estimate the lipophilicity property of CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C1)C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)C(C)(C)N.,2.1,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C1)C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)C(C)(C)N
Report the predicted Lipo value for OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3.,0.67,OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3
What is the predicted lipophilicity (Lipo) of CCOC(=O)c1ccccc1c2csc(NS(=O)(=O)c3ccc(Cl)cc3)n2?,2.43,CCOC(=O)c1ccccc1c2csc(NS(=O)(=O)c3ccc(Cl)cc3)n2
"Given the SMILES CN(c1ccnc(Nc2cc(CN3CCOCC3)cc(c2)N4CCOCC4)n1)c5cc(CO)ccc5C, compute its lipophilicity.",3.0,CN(c1ccnc(Nc2cc(CN3CCOCC3)cc(c2)N4CCOCC4)n1)c5cc(CO)ccc5C
How lipophilic is CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4?,3.1,CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4
Report the predicted Lipo value for Nc1n[nH]c(N)c1Cc2ccc3OCOc3c2.,0.47,Nc1n[nH]c(N)c1Cc2ccc3OCOc3c2
Estimate the lipophilicity property of C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23.,1.4,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23
What is the predicted lipophilicity (Lipo) of CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1?,1.62,CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1
"For the molecule Cc1c(Oc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)C(F)(F)F, return its lipophilicity score.",2.28,Cc1c(Oc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)C(F)(F)F
Predict the lipophilicity (Lipo) value for the molecule with SMILES: COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F,1.5,COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F
"Given the SMILES OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2, compute its lipophilicity.",1.83,OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
What is the predicted lipophilicity (Lipo) of CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2?,3.23,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2
